vg	-I(Vds)
Step Information: VÂ§tj=25 Vds=1  (Run: 1/6)
1.800000000000000e-001	9.116591e-005
2.000000000000000e-001	9.729608e-005
2.200000000000000e-001	1.038361e-004
2.400000000000000e-001	1.108131e-004
2.600000000000000e-001	1.182560e-004
2.800000000000000e-001	1.261957e-004
3.000000000000000e-001	1.346651e-004
3.200000000000000e-001	1.436990e-004
3.400000000000000e-001	1.533348e-004
3.600000000000000e-001	1.636121e-004
3.800000000000001e-001	1.745733e-004
4.000000000000001e-001	1.862633e-004
4.200000000000001e-001	1.987300e-004
4.400000000000001e-001	2.120245e-004
4.600000000000001e-001	2.262011e-004
4.800000000000002e-001	2.413175e-004
5.000000000000001e-001	2.574353e-004
5.200000000000001e-001	2.746200e-004
5.400000000000002e-001	2.929413e-004
5.600000000000002e-001	3.124733e-004
5.800000000000002e-001	3.332949e-004
6.000000000000002e-001	3.554899e-004
6.200000000000002e-001	3.791476e-004
6.400000000000002e-001	4.043630e-004
6.600000000000003e-001	4.312368e-004
6.800000000000003e-001	4.598766e-004
7.000000000000003e-001	4.903962e-004
7.200000000000003e-001	5.229170e-004
7.400000000000003e-001	5.575679e-004
7.600000000000003e-001	5.944857e-004
7.800000000000004e-001	6.338159e-004
8.000000000000004e-001	6.757133e-004
8.200000000000004e-001	7.203419e-004
8.400000000000004e-001	7.678760e-004
8.600000000000004e-001	8.185009e-004
8.800000000000005e-001	8.724130e-004
9.000000000000005e-001	9.298211e-004
9.200000000000005e-001	9.909465e-004
9.400000000000005e-001	1.056024e-003
9.600000000000005e-001	1.125303e-003
9.800000000000005e-001	1.199049e-003
1.000000000000000e+000	1.277540e-003
1.020000000000001e+000	1.361075e-003
1.040000000000001e+000	1.449969e-003
1.060000000000001e+000	1.544555e-003
1.080000000000001e+000	1.645188e-003
1.100000000000001e+000	1.752242e-003
1.120000000000001e+000	1.866115e-003
1.140000000000001e+000	1.987226e-003
1.160000000000001e+000	2.116022e-003
1.180000000000001e+000	2.252972e-003
1.200000000000001e+000	2.398575e-003
1.220000000000001e+000	2.553359e-003
1.240000000000001e+000	2.717881e-003
1.260000000000001e+000	2.892731e-003
1.280000000000001e+000	3.078531e-003
1.300000000000001e+000	3.275939e-003
1.320000000000001e+000	3.485651e-003
1.340000000000001e+000	3.708402e-003
1.360000000000001e+000	3.944967e-003
1.380000000000001e+000	4.196163e-003
1.400000000000001e+000	4.462854e-003
1.420000000000001e+000	4.745951e-003
1.440000000000001e+000	5.046413e-003
1.460000000000001e+000	5.365252e-003
1.480000000000001e+000	5.703533e-003
1.500000000000001e+000	6.062380e-003
1.520000000000001e+000	6.442974e-003
1.540000000000001e+000	6.846559e-003
1.560000000000001e+000	7.274444e-003
1.580000000000001e+000	7.728005e-003
1.600000000000001e+000	8.208689e-003
1.620000000000001e+000	8.718016e-003
1.640000000000001e+000	9.257582e-003
1.660000000000001e+000	9.829063e-003
1.680000000000001e+000	1.043422e-002
1.700000000000001e+000	1.107490e-002
1.720000000000001e+000	1.175303e-002
1.740000000000001e+000	1.247064e-002
1.760000000000001e+000	1.322987e-002
1.780000000000001e+000	1.403292e-002
1.800000000000001e+000	1.488214e-002
1.820000000000001e+000	1.577994e-002
1.840000000000001e+000	1.672889e-002
1.860000000000001e+000	1.773163e-002
1.880000000000001e+000	1.879095e-002
1.900000000000001e+000	1.990975e-002
1.920000000000001e+000	2.109105e-002
1.940000000000001e+000	2.233800e-002
1.960000000000001e+000	2.365390e-002
1.980000000000001e+000	2.504216e-002
2.000000000000001e+000	2.650635e-002
2.020000000000001e+000	2.805018e-002
2.040000000000001e+000	2.967750e-002
2.060000000000001e+000	3.139232e-002
2.080000000000001e+000	3.319879e-002
2.100000000000001e+000	3.510123e-002
2.120000000000001e+000	3.710413e-002
2.140000000000002e+000	3.921211e-002
2.160000000000002e+000	4.142999e-002
2.180000000000002e+000	4.376273e-002
2.200000000000002e+000	4.621549e-002
2.220000000000002e+000	4.879358e-002
2.240000000000002e+000	5.150250e-002
2.260000000000002e+000	5.434792e-002
2.280000000000002e+000	5.733570e-002
2.300000000000002e+000	6.047187e-002
2.320000000000002e+000	6.376263e-002
2.340000000000002e+000	6.721440e-002
2.360000000000002e+000	7.083374e-002
2.380000000000002e+000	7.462743e-002
2.400000000000002e+000	7.860241e-002
2.420000000000002e+000	8.276582e-002
2.440000000000002e+000	8.712496e-002
2.460000000000002e+000	9.168734e-002
2.480000000000002e+000	9.646063e-002
2.500000000000002e+000	1.014527e-001
2.520000000000002e+000	1.066715e-001
2.540000000000002e+000	1.121254e-001
2.560000000000002e+000	1.178226e-001
2.580000000000002e+000	1.237717e-001
2.600000000000002e+000	1.299815e-001
2.620000000000002e+000	1.364608e-001
2.640000000000002e+000	1.432186e-001
2.660000000000002e+000	1.502641e-001
2.680000000000002e+000	1.576066e-001
2.700000000000002e+000	1.652555e-001
2.720000000000002e+000	1.732206e-001
2.740000000000002e+000	1.815115e-001
2.760000000000002e+000	1.901380e-001
2.780000000000002e+000	1.991102e-001
2.800000000000002e+000	2.084381e-001
2.820000000000002e+000	2.181318e-001
2.840000000000002e+000	2.282016e-001
2.860000000000002e+000	2.386580e-001
2.880000000000002e+000	2.495112e-001
2.900000000000002e+000	2.607718e-001
2.920000000000002e+000	2.724504e-001
2.940000000000002e+000	2.845576e-001
2.960000000000002e+000	2.971039e-001
2.980000000000002e+000	3.101001e-001
3.000000000000002e+000	3.235569e-001
3.020000000000002e+000	3.374850e-001
3.040000000000002e+000	3.518949e-001
3.060000000000002e+000	3.667977e-001
3.080000000000002e+000	3.822037e-001
3.100000000000002e+000	3.981237e-001
3.120000000000002e+000	4.145683e-001
3.140000000000002e+000	4.315481e-001
3.160000000000002e+000	4.490734e-001
3.180000000000002e+000	4.671549e-001
3.200000000000002e+000	4.858027e-001
3.220000000000002e+000	5.050271e-001
3.240000000000002e+000	5.248382e-001
3.260000000000003e+000	5.452461e-001
3.280000000000003e+000	5.662606e-001
3.300000000000003e+000	5.878914e-001
3.320000000000003e+000	6.101482e-001
3.340000000000003e+000	6.330403e-001
3.360000000000003e+000	6.565770e-001
3.380000000000003e+000	6.807674e-001
3.400000000000003e+000	7.056202e-001
3.420000000000003e+000	7.311442e-001
3.440000000000003e+000	7.573478e-001
3.460000000000003e+000	7.842391e-001
3.480000000000003e+000	8.118261e-001
3.500000000000003e+000	8.401163e-001
3.520000000000003e+000	8.691173e-001
3.540000000000003e+000	8.988361e-001
3.560000000000003e+000	9.292795e-001
3.580000000000003e+000	9.604540e-001
3.600000000000003e+000	9.923658e-001
3.620000000000003e+000	1.025021e+000
3.640000000000003e+000	1.058424e+000
3.660000000000003e+000	1.092581e+000
3.680000000000003e+000	1.127496e+000
3.700000000000003e+000	1.163174e+000
3.720000000000003e+000	1.199618e+000
3.740000000000003e+000	1.236832e+000
3.760000000000003e+000	1.274819e+000
3.780000000000003e+000	1.313581e+000
3.800000000000003e+000	1.353121e+000
3.820000000000003e+000	1.393440e+000
3.840000000000003e+000	1.434538e+000
3.860000000000003e+000	1.476417e+000
3.880000000000003e+000	1.519076e+000
3.900000000000003e+000	1.562514e+000
3.920000000000003e+000	1.606731e+000
3.940000000000003e+000	1.651724e+000
3.960000000000003e+000	1.697491e+000
3.980000000000003e+000	1.744029e+000
4.000000000000003e+000	1.791333e+000
4.020000000000002e+000	1.839400e+000
4.040000000000002e+000	1.888224e+000
4.060000000000001e+000	1.937798e+000
4.080000000000001e+000	1.988117e+000
4.100000000000001e+000	2.039173e+000
4.120000000000000e+000	2.090958e+000
4.140000000000000e+000	2.143462e+000
4.159999999999999e+000	2.196676e+000
4.179999999999999e+000	2.250589e+000
4.199999999999998e+000	2.305190e+000
4.219999999999998e+000	2.360466e+000
4.239999999999998e+000	2.416405e+000
4.259999999999997e+000	2.472991e+000
4.279999999999997e+000	2.530212e+000
4.299999999999996e+000	2.588050e+000
4.319999999999996e+000	2.646490e+000
4.339999999999995e+000	2.705514e+000
4.359999999999995e+000	2.765104e+000
4.379999999999995e+000	2.825242e+000
4.399999999999994e+000	2.885907e+000
4.419999999999994e+000	2.947080e+000
4.439999999999993e+000	3.008739e+000
4.459999999999993e+000	3.070861e+000
4.479999999999992e+000	3.133426e+000
4.499999999999992e+000	3.196409e+000
4.519999999999992e+000	3.259788e+000
4.539999999999991e+000	3.323536e+000
4.559999999999991e+000	3.387631e+000
4.579999999999990e+000	3.452046e+000
4.599999999999990e+000	3.516755e+000
4.619999999999989e+000	3.581733e+000
4.639999999999989e+000	3.646954e+000
4.659999999999989e+000	3.712389e+000
4.679999999999988e+000	3.778014e+000
4.699999999999988e+000	3.843800e+000
4.719999999999987e+000	3.909721e+000
4.739999999999987e+000	3.975750e+000
4.759999999999987e+000	4.041859e+000
4.779999999999986e+000	4.108022e+000
4.799999999999986e+000	4.174212e+000
4.819999999999985e+000	4.240403e+000
4.839999999999985e+000	4.306568e+000
4.859999999999984e+000	4.372681e+000
4.879999999999984e+000	4.438717e+000
4.899999999999984e+000	4.504652e+000
4.919999999999983e+000	4.570459e+000
4.939999999999983e+000	4.636117e+000
4.959999999999982e+000	4.701601e+000
4.979999999999982e+000	4.766887e+000
4.999999999999981e+000	4.831956e+000
5.019999999999981e+000	4.896784e+000
5.039999999999981e+000	4.961352e+000
5.059999999999980e+000	5.025640e+000
5.079999999999980e+000	5.089627e+000
5.099999999999979e+000	5.153297e+000
5.119999999999979e+000	5.216631e+000
5.139999999999978e+000	5.279613e+000
5.159999999999978e+000	5.342227e+000
5.179999999999978e+000	5.404457e+000
5.199999999999977e+000	5.466290e+000
5.219999999999977e+000	5.527712e+000
5.239999999999976e+000	5.588711e+000
5.259999999999976e+000	5.649274e+000
5.279999999999975e+000	5.709391e+000
5.299999999999975e+000	5.769051e+000
5.319999999999975e+000	5.828245e+000
5.339999999999974e+000	5.886964e+000
5.359999999999974e+000	5.945200e+000
5.379999999999973e+000	6.002947e+000
5.399999999999973e+000	6.060196e+000
5.419999999999972e+000	6.116943e+000
5.439999999999972e+000	6.173183e+000
5.459999999999972e+000	6.228909e+000
5.479999999999971e+000	6.284120e+000
5.499999999999971e+000	6.338810e+000
5.519999999999970e+000	6.392978e+000
5.539999999999970e+000	6.446620e+000
5.559999999999969e+000	6.499735e+000
5.579999999999969e+000	6.552322e+000
5.599999999999969e+000	6.604380e+000
5.619999999999968e+000	6.655908e+000
5.639999999999968e+000	6.706905e+000
5.659999999999967e+000	6.757374e+000
5.679999999999967e+000	6.807313e+000
5.699999999999966e+000	6.856725e+000
5.719999999999966e+000	6.905610e+000
5.739999999999966e+000	6.953970e+000
5.759999999999965e+000	7.001808e+000
5.779999999999965e+000	7.049125e+000
5.799999999999964e+000	7.095924e+000
5.819999999999964e+000	7.142207e+000
5.839999999999963e+000	7.187978e+000
5.859999999999963e+000	7.233240e+000
5.879999999999963e+000	7.277996e+000
5.899999999999962e+000	7.322248e+000
5.919999999999962e+000	7.366003e+000
5.939999999999961e+000	7.409262e+000
5.959999999999961e+000	7.452030e+000
5.979999999999961e+000	7.494310e+000
5.999999999999960e+000	7.536108e+000
6.019999999999960e+000	7.577426e+000
6.039999999999959e+000	7.618270e+000
6.059999999999959e+000	7.658645e+000
6.079999999999958e+000	7.698553e+000
6.099999999999958e+000	7.738000e+000
6.119999999999958e+000	7.776990e+000
6.139999999999957e+000	7.815529e+000
6.159999999999957e+000	7.853621e+000
6.179999999999956e+000	7.891269e+000
6.199999999999956e+000	7.928480e+000
6.219999999999955e+000	7.965258e+000
6.239999999999955e+000	8.001607e+000
6.259999999999955e+000	8.037532e+000
6.279999999999954e+000	8.073038e+000
6.299999999999954e+000	8.108130e+000
6.319999999999953e+000	8.142813e+000
6.339999999999953e+000	8.177091e+000
6.359999999999952e+000	8.210968e+000
6.379999999999952e+000	8.244450e+000
6.399999999999952e+000	8.277541e+000
6.419999999999951e+000	8.310246e+000
6.439999999999951e+000	8.342570e+000
6.459999999999950e+000	8.374517e+000
6.479999999999950e+000	8.406093e+000
6.499999999999949e+000	8.437299e+000
6.519999999999949e+000	8.468143e+000
6.539999999999949e+000	8.498628e+000
6.559999999999948e+000	8.528759e+000
6.579999999999948e+000	8.558539e+000
6.599999999999947e+000	8.587975e+000
6.619999999999947e+000	8.617068e+000
6.639999999999946e+000	8.645825e+000
6.659999999999946e+000	8.674250e+000
6.679999999999946e+000	8.702345e+000
6.699999999999945e+000	8.730116e+000
6.719999999999945e+000	8.757567e+000
6.739999999999944e+000	8.784702e+000
6.759999999999944e+000	8.811525e+000
6.779999999999943e+000	8.838039e+000
6.799999999999943e+000	8.864249e+000
6.819999999999943e+000	8.890160e+000
6.839999999999942e+000	8.915772e+000
6.859999999999942e+000	8.941093e+000
6.879999999999941e+000	8.966125e+000
6.899999999999941e+000	8.990871e+000
6.919999999999940e+000	9.015336e+000
6.939999999999940e+000	9.039523e+000
6.959999999999940e+000	9.063436e+000
6.979999999999939e+000	9.087077e+000
6.999999999999939e+000	9.110451e+000
7.019999999999938e+000	9.133561e+000
7.039999999999938e+000	9.156411e+000
7.059999999999937e+000	9.179004e+000
7.079999999999937e+000	9.201343e+000
7.099999999999937e+000	9.223431e+000
7.119999999999936e+000	9.245272e+000
7.139999999999936e+000	9.266868e+000
7.159999999999935e+000	9.288223e+000
7.179999999999935e+000	9.309341e+000
7.199999999999935e+000	9.330224e+000
7.219999999999934e+000	9.350875e+000
7.239999999999934e+000	9.371297e+000
7.259999999999933e+000	9.391493e+000
7.279999999999933e+000	9.411466e+000
7.299999999999932e+000	9.431219e+000
7.319999999999932e+000	9.450754e+000
7.339999999999932e+000	9.470076e+000
7.359999999999931e+000	9.489184e+000
7.379999999999931e+000	9.508084e+000
7.399999999999930e+000	9.526778e+000
7.419999999999930e+000	9.545268e+000
7.439999999999929e+000	9.563557e+000
7.459999999999929e+000	9.581647e+000
7.479999999999929e+000	9.599541e+000
7.499999999999928e+000	9.617241e+000
7.519999999999928e+000	9.634750e+000
7.539999999999927e+000	9.652070e+000
7.559999999999927e+000	9.669205e+000
7.579999999999926e+000	9.686154e+000
7.599999999999926e+000	9.702923e+000
7.619999999999926e+000	9.719512e+000
7.639999999999925e+000	9.735924e+000
7.659999999999925e+000	9.752161e+000
7.679999999999924e+000	9.768226e+000
7.699999999999924e+000	9.784120e+000
7.719999999999923e+000	9.799846e+000
7.739999999999923e+000	9.815405e+000
7.759999999999923e+000	9.830800e+000
7.779999999999922e+000	9.846033e+000
7.799999999999922e+000	9.861106e+000
7.819999999999921e+000	9.876021e+000
7.839999999999921e+000	9.890780e+000
7.859999999999920e+000	9.905385e+000
7.879999999999920e+000	9.919838e+000
7.899999999999920e+000	9.934140e+000
7.919999999999919e+000	9.948294e+000
7.939999999999919e+000	9.962300e+000
7.959999999999918e+000	9.976163e+000
7.979999999999918e+000	9.989882e+000
7.999999999999917e+000	1.000346e+001
8.019999999999918e+000	1.001690e+001
8.039999999999917e+000	1.003020e+001
8.059999999999917e+000	1.004336e+001
8.079999999999917e+000	1.005639e+001
8.099999999999916e+000	1.006929e+001
8.119999999999916e+000	1.008206e+001
8.139999999999915e+000	1.009469e+001
8.159999999999915e+000	1.010720e+001
8.179999999999915e+000	1.011958e+001
8.199999999999914e+000	1.013184e+001
8.219999999999914e+000	1.014397e+001
8.239999999999913e+000	1.015598e+001
8.259999999999913e+000	1.016787e+001
8.279999999999912e+000	1.017965e+001
8.299999999999912e+000	1.019130e+001
8.319999999999912e+000	1.020284e+001
8.339999999999911e+000	1.021426e+001
8.359999999999911e+000	1.022557e+001
8.379999999999910e+000	1.023677e+001
8.399999999999910e+000	1.024786e+001
8.419999999999909e+000	1.025883e+001
8.439999999999909e+000	1.026970e+001
8.459999999999909e+000	1.028047e+001
8.479999999999908e+000	1.029113e+001
8.499999999999908e+000	1.030168e+001
8.519999999999907e+000	1.031213e+001
8.539999999999907e+000	1.032248e+001
8.559999999999906e+000	1.033273e+001
8.579999999999906e+000	1.034287e+001
8.599999999999906e+000	1.035292e+001
8.619999999999905e+000	1.036288e+001
8.639999999999905e+000	1.037274e+001
8.659999999999904e+000	1.038250e+001
8.679999999999904e+000	1.039217e+001
8.699999999999903e+000	1.040174e+001
8.719999999999903e+000	1.041123e+001
8.739999999999903e+000	1.042062e+001
8.759999999999902e+000	1.042992e+001
8.779999999999902e+000	1.043914e+001
8.799999999999901e+000	1.044827e+001
8.819999999999901e+000	1.045731e+001
8.839999999999900e+000	1.046627e+001
8.859999999999900e+000	1.047514e+001
8.879999999999900e+000	1.048393e+001
8.899999999999899e+000	1.049264e+001
8.919999999999899e+000	1.050126e+001
8.939999999999898e+000	1.050981e+001
8.959999999999898e+000	1.051827e+001
8.979999999999897e+000	1.052666e+001
8.999999999999897e+000	1.053496e+001
9.019999999999897e+000	1.054320e+001
9.039999999999896e+000	1.055135e+001
9.059999999999896e+000	1.055943e+001
9.079999999999895e+000	1.056744e+001
9.099999999999895e+000	1.057537e+001
9.119999999999894e+000	1.058323e+001
9.139999999999894e+000	1.059101e+001
9.159999999999894e+000	1.059873e+001
9.179999999999893e+000	1.060638e+001
9.199999999999893e+000	1.061395e+001
9.219999999999892e+000	1.062146e+001
9.239999999999892e+000	1.062890e+001
9.259999999999891e+000	1.063627e+001
9.279999999999891e+000	1.064358e+001
9.299999999999891e+000	1.065082e+001
9.319999999999890e+000	1.065799e+001
9.339999999999890e+000	1.066510e+001
9.359999999999889e+000	1.067215e+001
9.379999999999889e+000	1.067913e+001
9.399999999999888e+000	1.068605e+001
9.419999999999888e+000	1.069291e+001
9.439999999999888e+000	1.069971e+001
9.459999999999887e+000	1.070645e+001
9.479999999999887e+000	1.071313e+001
9.499999999999886e+000	1.071975e+001
9.519999999999886e+000	1.072632e+001
9.539999999999886e+000	1.073282e+001
9.559999999999885e+000	1.073927e+001
9.579999999999885e+000	1.074566e+001
9.599999999999884e+000	1.075200e+001
9.619999999999884e+000	1.075828e+001
9.639999999999883e+000	1.076450e+001
9.659999999999883e+000	1.077068e+001
9.679999999999883e+000	1.077679e+001
9.699999999999882e+000	1.078286e+001
9.719999999999882e+000	1.078887e+001
9.739999999999881e+000	1.079484e+001
9.759999999999881e+000	1.080075e+001
9.779999999999880e+000	1.080661e+001
9.799999999999880e+000	1.081242e+001
